url	title	indirizzo	keyword_ristorante	ranking	total_ranking	company	macro_area	orario_apertura	new_title	lat	lng	google_address	place_id	distanza	distanza_value	distanza_text	quantile
https://deliveroo.it/menu/milano/porta-romana/antica-pizzeria-fiorentina?day=today&geohash=u0nd8be8xnqv&time=ASAP	Antica Pizzeria Fiorentina	Viale Bligny 41 Milano 20136	Pizza	4.6	50+ 	delivero	Porta Romana	Aperti fino alle 23:00	antica pizzeria fiorentina	45.4511111	9.195277800000001	Viale Bligny, 41, 20136 Milano MI, Italy	ChIJ-0niuRvEhkcRiFrthr5Y35Q	{'text': '2.1 km', 'value': 2120}	2.1	2120	1_short
https://deliveroo.it/menu/milano/inganni/hokkaido-biancospini?day=today&geohash=u0nd8be8xnqv&time=ASAP	Hokkaido sushi	Via dei Biancospini 5 Milano 20146	Sushi	4.1	50+ 	delivero	Inganni	Aperti fino alle 23:00	hokkaido sushi	45.4489861	9.139658299999999	Via dei Biancospini, 5, 20146 Milano MI, Italy	ChIJ-5Uawc7DhkcR60J6_94umrs	{'text': '3.9 km', 'value': 3908}	3.9	3908	4_far
https://www.ubereats.com/milano/food-delivery/tyche-greek-pita-gyros/RFv_mUdKR-KRE4ei6X5TjA	Tyche Greek Pita Gyros	Corso Di Porta Ticinese 40 Milano 20123	Pizza	4.1		uber			tyche greek pita gyros	45.4571532	9.1808306	Corso di Porta Ticinese, 40, 20123 Milano MI, Italy	ChIJ-6hgjv_DhkcRcVZdZ7EX2gE	{'text': '3.0 km', 'value': 2977}	3.0	2977	2_average
https://deliveroo.it/menu/milano/bocconi/saien?day=today&geohash=u0nd8be8xnqv&time=ASAP	Saien	Corso S. Gottardo 51 Milano 20136	Sushi	4.4	50+ 	delivero	Bocconi	Aperti fino alle 23:00	saien	45.4465412	9.179637200000002	Corso S. Gottardo, 51, 20136 Milano MI, Italy	ChIJ-6lttgnEhkcRPS7bNiB3hHM	{'text': '0.5 km', 'value': 475}	0.5	475	1_short
https://deliveroo.it/menu/milano/giambellino/wakou-sushi?day=today&geohash=u0nd8be8xnqv&time=ASAP	Wakou sushi	Via Giambellino 65 Milano 20146	Sushi	4.2	50+ 	delivero	Giambellino	Aperti fino alle 23:00	wakou sushi	45.449433	9.145496999999999	Via Giambellino, 65, 20146 Milano MI, Italy	ChIJ-75fn8XDhkcR-2giJEZjAcw	{'text': '3.3 km', 'value': 3280}	3.3	3280	3_long
https://www.ubereats.com/milano/food-delivery/panino-giusto-san-babila/nfUHIh_YR-2oeCtilNFjYQ	Panino Giusto - San Babila	Via Borgogna 5 Milano Lombardia 20122	Sandwich	4.2		uber			panino giusto san babila	45.465962	9.198940799999999	Via Borgogna, 5, 20122 Milano MI, Italy	ChIJ-SDKfA_HhkcRbfpmOiig5gs	{'text': '5.0 km', 'value': 5027}	5.0	5027	4_far
https://www.ubereats.com/milano/food-delivery/frankly-via-torino/1Uh_afiFS8SaSJ_m4VjpaA	Frankly - Via Torino	Via Torino 77 Milano 20123	Pasticceria_Gelateria	4.8	(17)	uber			frankly via torino	45.4604989	9.182074700000001	Via Torino, 77, 20123 Milano MI, Italy	ChIJ-UPzBujBhkcRLBFBTJXt1Bc	{'text': '2.9 km', 'value': 2948}	2.9	2948	2_average
https://www.ubereats.com/milano/food-delivery/eat-me-and-go/lg9Fxir-RhS2gk93gJK-Tw	Eat me and go	Via Torino 49 Milano 20123	Sandwich	4.8		uber			eat me and go	45.4609262	9.184618	Via Torino, 49, 20123 Milano MI, Italy	ChIJ-VbfHKvGhkcR-oZDzn02VRc	{'text': '3.2 km', 'value': 3153}	3.2	3153	3_long
https://www.ubereats.com/milano/food-delivery/kfc-vittorio-emanuele/UAG6pybWQ22fzTmy8-rfyg	KFC - Vittorio Emanuele	Via Privata Della Passarella 4 20122 Milano Mi Italia	Hamburger	4.2	(165)	uber			kfc vittorio emanuele	45.4648774	9.1944877	Via Privata della Passarella, 4, 20122 Milano MI, Italy	ChIJ-WWQuODHhkcR6uW85TcYic4	{'text': '4.1 km', 'value': 4084}	4.1	4084	4_far
https://deliveroo.it/menu/milano/ticinese/macha-viale-col-di-lana?day=today&geohash=u0nd8be8xnqv&time=ASAP	MACHA	Viale Col di Lana 5 Milano 20136	Sushi	4.5	50+ 	delivero	Ticinese	Aperti fino alle 22:15	macha	45.4521982	9.1830128	Viale Col di Lana, 5, 20136 Milano MI, Italy	ChIJ-Wdj5AbEhkcRkzoS85xQe78	{'text': '1.3 km', 'value': 1328}	1.3	1328	1_short
https://deliveroo.it/menu/milano/santambrogio/oasi-del-gelato?day=today&geohash=u0nd8be8xnqv&time=ASAP	Oasi del gelato	Via dei Fabbri 26 Milano 20123	Pasticceria_Gelateria	4.7	50+ 	delivero	Sant'Ambrogio	Aperti fino alle 23:59	oasi del gelato	45.45896	9.178218	Via dei Fabbri, 26, 20123 Milano MI, Italy	ChIJ-ZhuiFXBhkcR_CdEEybTAIw	{'text': '2.6 km', 'value': 2599}	2.6	2599	2_average
https://www.ubereats.com/milano/food-delivery/frankly-bubble-tea/jPe7s1kFS264jCJc3JYIBA	Frankly Bubble Tea	Via Orefici 5 Milano 20123	Pasticceria_Gelateria	4.5	(15)	uber			frankly bubble tea	45.4641386	9.1873706	Via Orefici, 5, 20123 Milano MI, Italy	ChIJ-cajQqzGhkcR-SDEbppdYAk	{'text': '3.9 km', 'value': 3882}	3.9	3882	4_far
https://deliveroo.it/menu/milano/tortona/omacase-sushiteca?day=today&geohash=u0nd8be8xnqv&time=ASAP	Sushiteca O.ma.ca.s√®	Corso C. Colombo 1 Milano 20144	Sushi	4.6	50+ 	delivero	Tortona	Aperti fino alle 21:30	sushiteca o ma ca s√®	45.455377	9.173032	Corso Cristoforo Colombo, 1, 20144 Milano MI, Italy	ChIJ-dRsb_zDhkcRkGJlRlOvaFU	{'text': '2.0 km', 'value': 1979}	2.0	1979	1_short
https://www.ubereats.com/milano/food-delivery/takochu/kg11A5raQ_GTF1WSja2nlw	Takochu	Via Casale 3/A Milano 20144	Sushi	4.6		uber			takochu	45.45212859999999	9.1703502	Via Casale, 3/A, 20144 Milano MI, Italy	ChIJ-womYXXDhkcRAJKEGNHkRzA	{'text': '2.0 km', 'value': 1968}	2.0	1968	1_short
https://deliveroo.it/menu/milano/tortona/bar-foppa-milano?day=today&geohash=u0nd8be8xnqv&time=ASAP	Bar Foppa Milano	Via Vincenzo Foppa 44 Milano 20144	Healthy	4.4	50+ 	delivero	Tortona	Aperti fino alle 19:00	bar foppa milano	45.4567284	9.1569662	Via Vincenzo Foppa, 44, 20144 Milano MI, Italy	ChIJ00dyGt7DhkcRKMRhsLllWW4	{'text': '3.6 km', 'value': 3600}	3.6	3600	3_long
https://www.ubereats.com/milano/food-delivery/casa-matilda/NcfSGuf9RdWh_xlDMt2Nfw	Casa Matilda	Via Ascanio Sforza 65. 20136	Sandwich	4.4		uber			casa matilda	45.444978	9.1766901	Via Ascanio Sforza, 65, 20136 Milano MI, Italy	ChIJ046FCPbDhkcRGpXMmWMuzyE	{'text': '0.6 km', 'value': 638}	0.6	638	1_short
https://deliveroo.it/menu/milano/colonne-di-san-lorenzo/moving-fruit-bar-nature-health-and-fun?day=today&geohash=u0nd8be8xnqv&time=ASAP	Moving Fruit Bar - Nature, Health & Fun!	Via San Vito 26 Milano 20123	Healthy	4.6	50+ 	delivero	Colonne di San Lorenzo	Aperti fino alle 21:00	moving fruit bar nature health fun 	45.4599812	9.1820837	Via S. Vito, 26, 20123 Milano MI, Italy	ChIJ06VeNFXBhkcRxOlRZgG4jXM	{'text': '3.5 km', 'value': 3508}	3.5	3508	3_long
https://www.ubereats.com/milano/food-delivery/osteria-del-sognatore/cfPTvqxYQvqsdGSIqNEioQ	Osteria del Sognatore	Via Morimondo 1 Milano 20143	Healthy	4.6		uber			osteria del sognatore	45.4469223	9.153350699999999	Via Morimondo, 1, 20143 Milano MI, Italy	ChIJ0QXsHcHDhkcRtAS3xQDMfYk	{'text': '3.8 km', 'value': 3754}	3.8	3754	3_long
https://deliveroo.it/menu/milano/giambellino/thai-chokdee-restaurant?day=today&geohash=u0nd8be8xnqv&time=ASAP	Thai Chokdee - Restaurant	Via Gorki 1 angolo Via Giambellino Milano 20146	Thailandese	4.4	50+ 	delivero	Giambellino	Aperti fino alle 22:00	thai chokdee restaurant	45.4508849	9.1503249	Via Massimo Gorki, Entrata Via Giambellino, 1, 20146 Milano MI, Italy	ChIJ0Qldo4XDhkcRjgWf2n5b0vU	{'text': '2.9 km', 'value': 2902}	2.9	2902	2_average
https://www.ubereats.com/milano/food-delivery/chihuahua-tacos/OzkTkWvPSE-mXjwZ3M2_Bw	Chihuahua Tacos	Viale Col Di Lana 1 20136 Milano Mi Italia Lombardia 20136	Messicano	4.5	(80)	uber			chihuahua tacos	45.452314	9.1815362	Piazza Ventiquattro Maggio, 7, 20136 Milano MI, Italy	ChIJ0QonyLLFhkcRmu8TUvTzQXU	{'text': '1.2 km', 'value': 1212}	1.2	1212	1_short
https://www.ubereats.com/milano/food-delivery/burgez-colonne/lUUJ-yd3R5K22C44mLXN_A	BURGEZ Ì†ºÌΩî Ì†ºÌΩî - Colonne	Corso Di Porta Ticinese 14 Milano Lombardia 20123	Hamburger	4.3	(186)	uber			burgez colonne	45.459118	9.181005299999999	Corso di Porta Ticinese, 14, 20123 Milano MI, Italy	ChIJ0SpCw-LBhkcRIlB4ssKlK4k	{'text': '3.0 km', 'value': 3011}	3.0	3011	2_average
https://deliveroo.it/menu/milano/ticinese/lievito-mother-f?day=today&geohash=u0nd8be8xnqv&time=ASAP	Lievito Mother Fucker: la pizza by Delivery Valley	Via Col Di Lana 8 Milano 20136	Pizza	4.2	50+ 	delivero	Ticinese	Aperti fino alle 23:00	lievito mother fucker la pizza by delivery valley	45.4519688	9.183339499999999	Viale Col di Lana, 8, 20136 Milano MI, Italy	ChIJ0Uta5QbEhkcRnqHUvl9-Z9g	{'text': '1.4 km', 'value': 1356}	1.4	1356	1_short
https://www.ubereats.com/milano/food-delivery/pizzeria-ovesuvio/Ti4bOx8iTo2eSb4Wzeum4w	Pizzeria O'Vesuvio	Via Ravenna 2 Milano Lombardia 20139	Pizza	4.1	(118)	uber			pizzeria o vesuvio	45.4363226	9.217806600000001	Via Ravenna, 2, 20139 Milano MI, Italy	ChIJ0_2ve0rEhkcRYwnQC0l2GC8	{'text': '3.8 km', 'value': 3769}	3.8	3769	3_long
https://www.ubereats.com/milano/food-delivery/re-di-pane/f6e7JFEaSSiYkE2TtGcgmA	Re di Pane	Corso Italia 42 Milano 20124	Pizza	4.1		uber			re di pane	45.45587440000001	9.1872364	Corso Italia, 42, 20122 Milano MI, Italy	ChIJ0dhMabLFhkcRJQOoRxB3Pto	{'text': '2.4 km', 'value': 2431}	2.4	2431	2_average
https://www.ubereats.com/milano/food-delivery/unburger-tortona/qwtagkVwRhqkoX8kipNigw	Unburger Ì†ºÌΩîÌ†ºÌº± - Tortona	22 Via California Milano 20144	Hamburger	3.8	(19)	uber			unburger tortona	45.4574811	9.1611037	Via California, 22, 20144 Milano MI, Italy	ChIJ0fd3_eDDhkcRus0rIWTdM94	{'text': '3.5 km', 'value': 3548}	3.5	3548	3_long
https://deliveroo.it/menu/milano/tortona/okja?day=today&geohash=u0nd8be8xnqv&time=ASAP	Okja	Viale Gorizia 8 Milano 20144	Coreano	4.6	50+ 	delivero	Tortona	Aperti fino alle 22:00	okja	45.4542858	9.1736395	Viale Gorizia, 8, 20144 Milano MI, Italy	ChIJ11mVOKXDhkcRPik1bZiLGgc	{'text': '1.7 km', 'value': 1702}	1.7	1702	1_short
https://www.ubereats.com/milano/food-delivery/delicatessen-specialita-dellalto-adige-beltrade/jAc9lcPyT5e1uPQRhC4a7A	Delicatessen Specialit√† dell'Alto Adige - Beltrade	Piazza Santa Maria Beltrade 2 Milano 20123	Pasta	4.6		uber			delicatessen specialit√† dell alto adige beltrade	45.4629304	9.1868413	MM DUOMO, Piazza Santa Maria Beltrade, 2, 20136 Milano MI, Italy	ChIJ18Wdh6vGhkcR5QoAXrmGCm4	{'text': '3.4 km', 'value': 3427}	3.4	3427	3_long
https://deliveroo.it/menu/milano/calvarate/regina-catari-pizzeria-e-friggitoria-napoletana?day=today&geohash=u0nd8be8xnqv&time=2000	Regina Catar√¨ - Pizzeria e Friggitoria Napoletana	Via Giovanni Cadolini 13 Milano 20137	Pizza	4.0	50+ 	delivero	Calvarate	Apre a 19:00	regina catar√¨ pizzeria e friggitoria napoletana	45.4488602	9.2211228	Via Giovanni Cadolini, 13, 20137 Milano MI, Italy	ChIJ18pbOyzFhkcRknoAmX5hAmQ	{'text': '4.3 km', 'value': 4344}	4.3	4344	4_far
https://www.ubereats.com/milano/food-delivery/art-cafe/ANVeF8BASCeL_I8IctfXAw	Art Caf√©	Via Andrea Solari 19 Milano 20144	Sandwich	4.0		uber			art caf√©	45.455834	9.1654661	Via Andrea Solari, 19, 20144 Milano MI, Italy	ChIJ1TNcey_DhkcRItxzN19TICA	{'text': '3.5 km', 'value': 3526}	3.5	3526	3_long
https://deliveroo.it/menu/milano/tortona/fujiyama-hot?day=today&geohash=u0nd8be8xnqv&time=ASAP	Fujiyama Hot	Via Washington 107 Milano 20146	Sushi	4.4	50+ 	delivero	Tortona	Aperti fino alle 23:00	fujiyama hot	45.4554051	9.1551458	Via Giorgio Washington, 107, 20146 Milano MI, Italy	ChIJ1Vjl0d3DhkcRSuUemg4y9qk	{'text': '3.9 km', 'value': 3853}	3.9	3853	3_long
https://www.ubereats.com/milano/food-delivery/osteria-rap-del-gargano/62hp7IwGSt6XddXSOdP9OA	Osteria Rap del Gargano	Via Andrea Verga 16 Milano Lombardia 20144	Pasta	4.4		uber			osteria rap del gargano	45.462883	9.161605999999999	Via Andrea Verga, 16, 20144 Milano MI, Italy	ChIJ1_1gNV7BhkcRLOAGuP67cXY	{'text': '4.1 km', 'value': 4119}	4.1	4119	4_far
https://www.ubereats.com/milano/food-delivery/ciccio-pizza-porta-romana/UFf2VcayQWKQ2Gn5WzfluA	Ciccio Pizza - Porta Romana	Viale Sabotino 1/A Milano 20135	Pizza	4.4		uber			ciccio pizza porta romana	45.4510244	9.197493	Viale Sabotino, 1A, 20135 Milano MI, Italy	ChIJ1cKoapvFhkcRFnChPA8cneQ	{'text': '2.6 km', 'value': 2643}	2.6	2643	2_average
https://www.ubereats.com/milano/food-delivery/krem/vAulKjrMRYeXhwfGquF7zA	Krem	Galleria De Cristoforis 3 Milano Lombardia 20122	Healthy	4.4		uber			krem	45.4656996	9.195000199999999	Galleria de Cristoforis, 3, 20122 Milano MI, Italy	ChIJ1dqzeMHHhkcRLtKfgFeygL8	{'text': '6.1 km', 'value': 6103}	6.1	6103	4_far
https://www.ubereats.com/milano/food-delivery/la-piada/3_fD-T9vTsqTGvZLZevgow	La Piada	Via Nirone 5 Milano Lombardia 20123	Sandwich	4.4		uber			la piada	45.4617073	9.1880319	Via Giuseppe Mazzini, 20, 20123 Milano MI, Italy	ChIJ24-V3qvGhkcRiTZdhrLjq3M	{'text': '3.1 km', 'value': 3089}	3.1	3089	3_long
https://deliveroo.it/menu/milano/darsena/la-magolfa?day=today&geohash=u0nd8be8xnqv&time=1245	La Magolfa	Piazza XXIV Maggio 6 Milano 20123	Pizza	4.4	29 	delivero	Darsena	Aperti fino alle 23:00	la magolfa	45.4531632	9.1795227	Piazza Ventiquattro Maggio, 6, 20123 Milano MI, Italy	ChIJ25Z8o_jDhkcR1XI9_GiFweo	{'text': '2.6 km', 'value': 2558}	2.6	2558	2_average
https://www.ubereats.com/milano/food-delivery/pokinho-duomo/S3_vlbsyQP6gftJOx-Y8ow	Pokinho - Duomo	Via Guglielmo Marconi 4 20122 Milano Mi Italia	Sushi	3.9	(34)	uber			pokinho duomo	45.4631081	9.189825299999999	Via Guglielmo Marconi, 4, 20122 Milano MI, Italy	ChIJ2W_Qpa7GhkcRF9cOBrJRx_o	{'text': '3.3 km', 'value': 3311}	3.3	3311	3_long
https://www.ubereats.com/milano/food-delivery/pizzeria-passione/0kd4wWeLRRWGfw52J_3iZA	Pizzeria Passione	Via Giacomo Boni 33 Milano 20144	Pasta	4.3	(15)	uber			pizzeria passione	45.4594814	9.1572555	Via Giacomo Boni, 33, 20144 Milano MI, Italy	ChIJ2Xed35PDhkcR2NhrOG0-HEY	{'text': '4.0 km', 'value': 4033}	4.0	4033	4_far
https://deliveroo.it/menu/milano/santambrogio/ravioleria-hui-hui?day=today&geohash=u0nd8be8xnqv&time=ASAP	Ravioleria Hui Hui	Via Cesare Correnti 21 Milano 20123	Cinese	4.6	50+ 	delivero	Sant'Ambrogio	Aperti fino alle 21:45	ravioleria hui hui	45.4592038	9.1787213	Via Cesare Correnti, 21, 20123 Milano MI, Italy	ChIJ2eZ_o_vBhkcRfyDN0vgoLx4	{'text': '2.6 km', 'value': 2646}	2.6	2646	2_average
https://www.ubereats.com/milano/food-delivery/testone/-lZFBp1NSRu5uoofNucbeg	Testone	Via Vigevano 3 Milano Lombardia 20144	Sandwich	4.6	(27)	uber			testone	45.4527313	9.1756197	Via Vigevano, 3, 20144 Milano MI, Italy	ChIJ3-53bFTDhkcRLFgzVYV9BY8	{'text': '1.5 km', 'value': 1484}	1.5	1484	1_short
https://www.ubereats.com/milano/food-delivery/green-day-natural-food-%26-bar/rVGQiFJ2TQ-D4Bim1WRzZQ	Green Day - Natural Food & Bar	Via S. Vito 26 Milano Lombardia 20123	Healthy	4.6	(14)	uber			green day natural food bar	45.4600247	9.1818963	Via S. Vito, 26, 20123 Milano MI, Italy	ChIJ32KWNlXBhkcRtulSu17pzY0	{'text': '3.5 km', 'value': 3526}	3.5	3526	3_long
https://www.ubereats.com/milano/food-delivery/noodle-bar/_P0UH2unTKmRNpwWNBG82Q	Noodle Bar	Via Giovanni Battista Morgagni 28  Milano Lombardia 20129	Noodles	4.6		uber			noodle bar	45.4788006	9.2135724	Via Giovanni Battista Morgagni, 28, 20129 Milano MI, Italy	ChIJ37yBOurGhkcROpd4U78VCtw	{'text': '6.9 km', 'value': 6928}	6.9	6928	4_far
https://www.ubereats.com/milano/food-delivery/aqua-e-4_farina/4DTxDioASy2P1O6aOPwFDA	Aqua e Farina	Largo Corsia Dei Servi 21 Milano Lombardia 20122	Pizza	4.6		uber			aqua e 4_farina	45.4642927	9.195653499999999	Largo Corsia dei Servi, 21, 20122 Milano MI, Italy	ChIJ3YG5IEbHhkcRtZgYoOT0Ddo	{'text': '4.2 km', 'value': 4193}	4.2	4193	4_far
https://www.ubereats.com/milano/food-delivery/vogue-bar/h_o-Vn70SmGB9epSJRqDzA	Vogue Bar	Via Fernanda Wittgens 12 Milano Lombardia 20123	Sandwich	4.6		uber			vogue bar	45.456988	9.183658	Via Fernanda Wittgens, 12, 20123 Milano MI, Italy	ChIJ3d2bSADEhkcRAtEN9xr9OpE	{'text': '2.8 km', 'value': 2780}	2.8	2780	2_average
https://www.ubereats.com/milano/food-delivery/pizzeria-da-romano/ddBYAOoDQEesKiVgja1h3w	Pizzeria da Romano	Corso Lodi 12 Milano 20135	Pizza	4.6		uber			pizzeria da romano	45.4503846	9.2048455	Corso Lodi, 12, 20135 Milano MI, Italy	ChIJ3fSnSCLEhkcR5Z_T0O6NvhI	{'text': '3.2 km', 'value': 3169}	3.2	3169	3_long
https://deliveroo.it/menu/milano/bocconi/sun-restaurant-via-salasco-29?day=today&geohash=u0nd8be8xnqv&time=ASAP	Sun restaurant	Viale Bligny 66 Milano 20136	Cinese	4.3	22 	delivero	Bocconi	Aperti fino alle 22:45	sun restaurant	45.4508333	9.1961111	Viale Bligny, 66, 20136 Milano MI, Italy	ChIJ4-cJ2hvEhkcRlbotvf909FA	{'text': '2.2 km', 'value': 2185}	2.2	2185	2_average
https://www.ubereats.com/milano/food-delivery/no-sin-burger!-100%25-plant-based-meat!-milano/YMWiSp01RnKv0HJz6a_R_Q	No Sin Burger! 100% Plant Based Meat! - Milano	Via Ascanio Sforza 47 Milano Lombardia 20136	FastFood	4.3		uber			no sin burger 100 plant based meat milano	45.4472864	9.1774118	Via Ascanio Sforza, 47, 20136 Milano MI, Italy	ChIJ40-3MfbDhkcRHn98LXLbGP8	{'text': '0.7 km', 'value': 724}	0.7	724	1_short
https://deliveroo.it/menu/milano/giambellino/trap-of-taste?day=today&geohash=u0nd8be8xnqv&time=ASAP	Da Trap	Via Leone Tolstoi 9 Milano 20146	Pizza	4.4	50+ 	delivero	Giambellino	Aperti fino alle 22:15	da trap	45.4502423	9.151368399999999	Via Leone Tolstoi, 9, 20146 Milano MI, Italy	ChIJ40BZasPDhkcRxPoYZasHjxs	{'text': '2.8 km', 'value': 2839}	2.8	2839	2_average
https://deliveroo.it/menu/milano/san-vittore/pasticceria-martesana-santagostino?day=today&geohash=u0nd8be8xnqv&time=ASAP	Pasticceria Martesana	Piazza Sant'Agostino 7 Milano 20123	Pasticceria_Gelateria	4.2	50+ 	delivero	San Vittore	Aperti fino alle 19:45	pasticceria martesana	45.45819179999999	9.170062500000002	Piazza Sant'Agostino, 7, 20123 Milano MI, Italy	ChIJ41o7y-LDhkcRi5TvyAVvq_A	{'text': '2.6 km', 'value': 2617}	2.6	2617	2_average
https://deliveroo.it/menu/milano/barona/woodstock?day=today&geohash=u0nd8be8xnqv&time=1830	Woodstock	Via Lodovico il Moro 3 Milano 20143	Pizza	4.4	50+ 	delivero	Barona	Apre a 18:00	woodstock	45.4474722	9.1554222	Via Lodovico Il Moro, 3, 20143 Milano MI, Italy	ChIJ42oX4unDhkcR4t9Ogj54r28	{'text': '2.1 km', 'value': 2101}	2.1	2101	1_short
https://www.ubereats.com/milano/food-delivery/tiraboschi6-chiacchiere-vino/3ZuP6oyJQ-yignwtci-d2g	Tiraboschi6 - Chiacchiere, Vino	Via Gerolamo Tiraboschi 6 Milano Lombardia 20135	Sandwich	4.4		uber			tiraboschi6 chiacchiere vino	45.4524841	9.20899	Via Gerolamo Tiraboschi, 6, 20135 Milano MI, Italy	ChIJ4V7KsybEhkcRf6B_XLdmPxQ	{'text': '4.1 km', 'value': 4149}	4.1	4149	4_far
https://www.ubereats.com/milano/food-delivery/il-cannolo-eccellenza-siciliana/OROK_3NeSqiMx6bHqqP-1g	Il Cannolo Eccellenza Siciliana	Corso Garibaldi 51 20121 Milano Mi Italia	Pasticceria_Gelateria	4.4		uber			il cannolo eccellenza siciliana	45.474129	9.1833973	Corso Garibaldi, 51/a, 20121 Milano MI, Italy	ChIJ4WHEnkvBhkcRXYZHm-BgZlQ	{'text': '6.6 km', 'value': 6599}	6.6	6599	4_far
https://www.ubereats.com/milano/food-delivery/poketna-by-visca/ggN5pGNtSaaILZdBWB-RZg	Poketna by VISCA	Viale Bligny 60 20136	Hawainano	4.4		uber			poketna by visca	45.4508659	9.195410599999999	Viale Bligny, 60, 20136 Milano MI, Italy	ChIJ4aEtyBvEhkcRhZ_OwTjNHD4	{'text': '2.1 km', 'value': 2131}	2.1	2131	1_short
https://deliveroo.it/menu/milano/bocconi/sisili?day=today&geohash=u0nd8be8xnqv&time=ASAP	Sisili	Viale Bligny 60 Milano 20136	Pasta	4.1	50+ 	delivero	Bocconi	Aperti fino alle 23:00	sisili	45.4508659	9.195410599999999	Viale Bligny, 60, 20136 Milano MI, Italy	ChIJ4aEtyBvEhkcRwimdo6Rua0c	{'text': '2.1 km', 'value': 2131}	2.1	2131	1_short
https://www.ubereats.com/milano/food-delivery/arepaz-ristorante-venezuelano/AWOaaJOvQ3iaT5mftSdgtQ	Arepa‚Äôz Ristorante Venezuelano	Viale Cassala 9 Milano 20143	Venezuelan	4.1		uber			arepa z ristorante venezuelano	45.44724	9.158828999999999	Viale Cassala, 9, 20143 Milano MI, Italy	ChIJ4eTtbunDhkcRMnq4FADoSZs	{'text': '2.2 km', 'value': 2226}	2.2	2226	2_average
https://deliveroo.it/menu/milano/corso-lodi/nuovo-nitsui?day=today&geohash=u0nd8be8xnqv&time=ASAP	Nuovo Mitsui	Viale Brenta 14 Milano 20139	Sushi	4.1	50+ 	delivero	Corso Lodi	Aperti fino alle 22:45	 nuovo mitsui	45.4412431	9.2161216	Viale Brenta, 14, 20139 Milano MI, Italy	ChIJ4ez1tjbEhkcROp0NGFrKFn0	{'text': '4.4 km', 'value': 4418}	4.4	4418	4_far
https://www.ubereats.com/milano/food-delivery/stella-dasia/Y4r6tohWSGSL4fYiAFpSRw	Stella D'Asia	Viale Brenta 14 Milano Lombardia 20139	Cinese	4.1		uber			stella d asia	45.441284	9.2159689	Viale Brenta, 14, 20139 Milano MI, Italy	ChIJ4ez1tjbEhkcRZ38E5BGg0Ak	{'text': '4.4 km', 'value': 4427}	4.4	4427	4_far
https://www.ubereats.com/milano/food-delivery/elite-cafe-bistrot/WETLlp0kRXuWls-_KRjhbg	Elit√® Caf√® Bistrot	Via Vespri Siciliani Milano Lombardia 20146	Sandwich	4.1		uber			elit√® caf√® bistrot	45.4507807	9.1429153	via Gentile Bellini, Via Vespri Siciliani, 2, 20146 Milano MI, Italy	ChIJ4w83-57DhkcRXbRnVp4vCCY	{'text': '3.6 km', 'value': 3619}	3.6	3619	3_long
https://www.ubereats.com/milano/food-delivery/ang-56-cucina-cantonese/gayWCCchSlaVaxJElewwaw	A.N.G 56 - Cucina Cantonese	Via Alzaia Naviglio Grande 56 20144 Milano Italy 20144	Cinese	4.1		uber			a n g 56 cucina cantonese	45.4510614	9.170549	Alzaia Naviglio Grande, 56, 20144 Milano MI, Italy	ChIJ4wrx6UbDhkcRyFLlqQNkEYc	{'text': '1.5 km', 'value': 1522}	1.5	1522	1_short
https://www.ubereats.com/milano/food-delivery/poke-away-ticinese/ZX8057Y6Q3qEEmM7rPbmbQ	Poke Away - Ticinese	Corso Di Porta Ticinese 1 20123 Milano Mi Italy	Healthy	4.1		uber			poke away ticinese	45.4598145	9.1813931	Corso di Porta Ticinese, 1, 20123 Milano MI, Italy	ChIJ4xFeNavBhkcRdI79FNZtdBc	{'text': '2.9 km', 'value': 2931}	2.9	2931	2_average
https://deliveroo.it/menu/milano/ticinese/my-salad-san-gottardo?day=today&geohash=u0nd8be8xnqv&time=ASAP	MY SALAD	Corso San Gottardo 14 Milano 20136	Healthy	4.5	50+ 	delivero	Ticinese	Aperti fino alle 23:00	my salad	45.45052159999999	9.179594000000002	Corso S. Gottardo, 14, 20136 Milano MI, Italy	ChIJ4yGo9AfEhkcRhpOuM5PZvds	{'text': '0.9 km', 'value': 913}	0.9	913	1_short
https://deliveroo.it/menu/milano/porta-romana/bianca-zerozero-milano?day=today&geohash=u0nd8be8xnqv&time=ASAP	BIANCAZEROZERO - Milano	corso di Porta Vigentina 31 Milano 20122	Pizza	4.5	50+ 	delivero	Porta Romana	Aperti fino alle 22:00	biancazerozero milano	45.4530117	9.1964285	Corso di Porta Vigentina, 31, 20122 Milano MI, Italy	ChIJ51IP5wLFhkcRT-LSNtayQxI	{'text': '2.5 km', 'value': 2496}	2.5	2496	2_average
https://www.ubereats.com/milano/food-delivery/nietta-pizzeria-friggitoria/LGMBlLuvRuqvs953NFPagw	Nietta Pizzeria Friggitoria	Via Carlo Freguglia 2 Milano 20122	Pizza	4.2	(31)	uber			nietta pizzeria friggitoria	45.4618644	9.2000704	Via Carlo Freguglia, 2, 20122 Milano MI, Italy	ChIJ52f8DH7HhkcREaomZ-cCWFU	{'text': '4.2 km', 'value': 4227}	4.2	4227	4_far
